date,no1,no2,no3,no4,no5
2014-04-15 06:00:00,0.559476,-0.458503,-0.806133,1.175685,-0.709611
2014-04-15 07:00:00,0.411662,0.150964,-0.175650,0.572517,0.527262
2014-04-15 08:00:00,-1.330578,-1.569156,-0.430958,1.168282,-2.090695
2014-04-15 09:00:00,0.734409,1.693640,0.086299,0.100639,0.817043
2014-04-15 10:00:00,-0.683244,1.013040,0.250345,0.885751,1.635112
2014-04-15 11:00:00,-1.144787,1.338487,-2.082511,0.443978,-0.140917
2014-04-15 12:00:00,1.570854,0.864862,0.840314,-1.470706,-0.140199
2014-04-15 13:00:00,0.748998,0.587078,-0.072030,-0.371264,0.018775
2014-04-15 14:00:00,-1.013199,0.263685,-2.481342,-0.601496,-0.746446
2014-04-15 15:00:00,-0.215847,-1.185736,-0.169914,0.814287,-1.201260
2014-04-15 16:00:00,-2.108974,0.038561,2.292967,0.513966,-1.461845
2014-04-15 17:00:00,-1.334245,-0.521627,-0.039338,-0.717328,1.143845
2014-04-15 18:00:00,-1.330161,1.177080,-0.569934,-0.092130,-0.573875
2014-04-15 19:00:00,-0.200727,-0.612775,0.776609,-0.537009,0.000761
2014-04-15 20:00:00,-0.205982,0.298141,-1.596628,-0.105926,0.371061
2014-04-15 21:00:00,0.481263,0.438702,-0.463731,-1.505930,1.177791
2014-04-15 22:00:00,1.049665,0.677797,-0.011386,0.057461,-1.118362
2014-04-15 23:00:00,0.842355,1.306146,-0.211099,-1.267977,0.851807
2014-04-16 00:00:00,-1.336431,0.986481,0.226073,1.986628,-0.340144
2014-04-16 01:00:00,-1.788149,1.685483,-0.712215,-0.157248,-0.888453
2014-04-16 02:00:00,-0.649081,2.670382,-0.669120,-0.247818,-0.394780
2014-04-16 03:00:00,-0.080019,-0.092090,0.121285,1.575573,2.229172
2014-04-16 04:00:00,-1.821793,0.377058,-0.730388,-1.193361,0.810073
2014-04-16 05:00:00,0.472552,0.389705,0.346061,0.811455,0.378434
2014-04-16 06:00:00,0.878348,0.522668,0.036986,-1.461263,-0.807270
2014-04-16 07:00:00,2.391975,1.297903,0.999881,0.756341,-1.695409
2014-04-16 08:00:00,-1.928344,0.106393,-0.538803,1.324186,-0.132083
2014-04-16 09:00:00,0.091993,0.660339,-0.007210,0.761115,-0.597592
2014-04-16 10:00:00,-0.132355,-0.257957,-1.406707,-0.248242,-1.077595
2014-04-16 11:00:00,-1.022458,-0.211879,0.933613,1.602368,-0.204095
2014-04-16 12:00:00,-0.857797,0.364282,0.764966,-0.059556,-0.068724
2014-04-16 13:00:00,0.333822,-0.079759,-2.044405,-1.684026,-0.139479
2014-04-16 14:00:00,-1.224811,1.003441,-0.577293,-0.430775,0.577155
2014-04-16 15:00:00,2.032317,-0.127086,-0.548779,0.946724,-0.070783
2014-04-16 16:00:00,-2.597470,-0.238381,2.274003,1.097963,-0.421854
2014-04-16 17:00:00,-1.375743,1.014576,-2.362606,0.896297,0.597045
2014-04-16 18:00:00,-0.873930,0.703830,-1.648456,-0.253935,-1.902552
2014-04-16 19:00:00,0.769593,2.290860,1.088307,-3.151751,0.173190
2014-04-16 20:00:00,1.420045,-2.371153,-1.466988,1.023880,-2.527476
2014-04-16 21:00:00,0.236538,-1.671276,-0.906134,-0.593904,-1.946568
2014-04-16 22:00:00,0.017769,-1.212098,-0.132816,0.454772,-0.312311
2014-04-16 23:00:00,1.511049,-0.055046,1.620626,-0.743098,0.265693
2014-04-17 00:00:00,-0.825839,0.104303,0.748502,-0.063716,-3.029614
2014-04-17 01:00:00,0.656557,-0.580104,0.411905,0.370658,-0.241299
2014-04-17 02:00:00,0.934644,-0.216358,-0.066433,0.677498,-0.156446
2014-04-17 03:00:00,-0.284821,-1.195055,-0.751621,1.129744,-0.664688
2014-04-17 04:00:00,-0.134370,0.293930,0.540958,2.081269,1.175818
2014-04-17 05:00:00,0.105084,0.928928,-0.627515,-0.836685,0.414915
2014-04-17 06:00:00,1.140317,1.399321,0.080007,-0.022373,-2.343960
2014-04-17 07:00:00,-0.140406,0.629160,-0.010723,0.345530,0.306699
2014-04-17 08:00:00,-0.182415,-0.994272,0.439487,-1.447620,-1.101969
2014-04-17 09:00:00,-0.356433,1.119585,-1.371034,-0.670831,-2.524867
2014-04-17 10:00:00,0.250695,-0.338509,-0.446759,-1.638578,0.682534
2014-04-17 11:00:00,0.599633,-1.084609,1.380241,1.129136,0.583963
2014-04-17 12:00:00,-2.133237,1.305210,0.254613,-0.087671,1.149892
2014-04-17 13:00:00,-2.682814,0.876488,-0.825073,1.014406,0.165128
2014-04-17 14:00:00,0.123229,0.545795,0.014196,0.292894,-0.345009
2014-04-17 15:00:00,0.204943,-0.078438,0.767182,-0.926059,0.590749
2014-04-17 16:00:00,0.785687,0.256085,-1.639785,-0.593996,1.285648
2014-04-17 17:00:00,0.576821,-0.992117,-1.460145,0.069671,-0.476439
2014-04-17 18:00:00,2.279454,0.090597,0.326750,0.351954,-0.461118
2014-04-17 19:00:00,0.318348,-0.488579,-1.547449,-0.925493,0.698226
2014-04-17 20:00:00,0.487309,1.596401,-2.171105,-0.170877,-0.824683
2014-04-17 21:00:00,-0.292339,0.372614,0.428577,-1.385052,-1.210249
2014-04-17 22:00:00,-1.055455,-1.078592,-0.921728,-1.070762,-0.547699
2014-04-17 23:00:00,-0.471221,0.315885,0.092838,-0.474365,-0.841141
2014-04-18 00:00:00,1.205050,2.976413,2.229562,0.736423,1.393007
2014-04-18 01:00:00,-0.145891,-0.301479,0.100513,0.672357,-1.227108
2014-04-18 02:00:00,-0.729957,-0.338599,0.295788,0.572810,-0.453467
2014-04-18 03:00:00,1.283011,0.943062,0.550444,0.742640,-1.656411
2014-04-18 04:00:00,0.725186,0.895773,0.977320,-0.892913,-0.898265
2014-04-18 05:00:00,0.677285,0.399601,1.210386,0.420875,-0.214045
2014-04-18 06:00:00,1.129614,-0.554939,0.286431,-0.637427,1.155449
2014-04-18 07:00:00,0.207954,1.754663,-1.618165,-0.334446,-1.292604
2014-04-18 08:00:00,-0.304520,-0.780126,0.285871,-1.425369,0.131718
2014-04-18 09:00:00,0.414237,1.678199,-0.954229,-0.039689,-0.507909
2014-04-18 10:00:00,-0.684017,0.921625,0.125718,0.256338,1.208714
2014-04-18 11:00:00,0.945064,-0.761483,2.174714,-0.979761,1.385278
2014-04-18 12:00:00,0.618782,0.620889,0.377629,-1.061739,0.531138
2014-04-18 13:00:00,0.733389,-0.550799,-1.600945,-0.029215,0.914400
2014-04-18 14:00:00,-0.685326,1.908883,0.090524,1.101148,0.500016
2014-04-18 15:00:00,1.595286,-1.164073,-0.987075,-0.043436,2.113993
2014-04-18 16:00:00,-0.326442,-0.733831,-0.308597,0.299509,-1.680856
2014-04-18 17:00:00,0.389241,0.632920,0.422035,0.236392,-0.787623
2014-04-18 18:00:00,-0.722947,-0.202228,2.030551,0.588154,1.045991
2014-04-18 19:00:00,-1.356918,3.023023,0.477184,0.456158,-0.485098
2014-04-18 20:00:00,-0.219960,-0.023369,0.385996,0.567710,-0.653362
2014-04-18 21:00:00,-1.281373,-0.342222,-2.554385,-0.011295,-0.820075
2014-04-18 22:00:00,1.162070,-1.680183,0.705890,-0.890512,-0.547984
2014-04-18 23:00:00,1.313412,0.715407,0.577893,-1.060739,0.365358
2014-04-19 00:00:00,-0.159793,0.493951,-1.624814,-1.077520,0.883530
2014-04-19 01:00:00,-0.982402,0.252140,1.818527,-0.456838,-2.631872
2014-04-19 02:00:00,-1.382090,0.018578,-0.547682,-0.844314,-1.307903
2014-04-19 03:00:00,-0.227705,1.062645,0.984621,0.330405,-0.345359
2014-04-19 04:00:00,-0.541688,-2.431926,0.183672,-0.422823,1.353145
2014-04-19 05:00:00,-1.746723,1.954718,0.858232,0.430107,-0.714058
2014-04-19 06:00:00,1.019623,-0.362924,-0.387226,-0.135960,-0.181816
2014-04-19 07:00:00,-1.939306,-2.981250,-1.500106,0.578443,2.022825
2014-04-19 08:00:00,-0.115841,-0.300018,-0.167163,1.259300,0.952024
2014-04-19 09:00:00,0.515102,-0.653591,1.404033,-1.800604,-0.777978
2014-04-19 10:00:00,-0.510162,0.010664,-0.973067,-0.650431,-0.496822
2014-04-19 11:00:00,-0.132579,1.719561,2.115089,-1.270211,-0.009960
2014-04-19 12:00:00,-0.402844,1.739906,-0.717090,-0.262892,0.894759
2014-04-19 13:00:00,0.242608,-0.073021,0.578235,1.545030,0.711636
2014-04-19 14:00:00,-0.309823,0.124587,-1.116188,0.159195,0.917345
2014-04-19 15:00:00,-0.975957,1.015333,-0.292462,1.126888,1.081987
2014-04-19 16:00:00,-0.332214,-0.355012,-0.627467,0.512659,-2.400177
2014-04-19 17:00:00,-0.981619,0.006760,-1.310836,1.314317,1.533610
2014-04-19 18:00:00,0.763827,0.356069,0.453504,-1.468175,0.938377
2014-04-19 19:00:00,0.044358,1.195882,0.468266,0.286284,2.345015
2014-04-19 20:00:00,-1.247511,0.017911,-0.230281,0.549633,1.985519
2014-04-19 21:00:00,-0.761252,-0.140989,-0.680677,0.242040,-1.849477
2014-04-19 22:00:00,-0.303572,1.289596,-0.897302,0.043721,-1.310789
2014-04-19 23:00:00,-1.028834,-0.500402,0.552206,0.895948,-0.150456
2014-04-20 00:00:00,0.811654,-1.092111,0.234869,0.403256,1.960477
2014-04-20 01:00:00,-0.443700,-1.030792,-1.723303,0.419630,-1.196731
2014-04-20 02:00:00,1.121632,-0.188806,0.301480,-0.698244,1.026897
2014-04-20 03:00:00,0.655465,2.237009,0.580111,-0.846601,0.401520
2014-04-20 04:00:00,-1.406950,-0.448216,0.261548,-1.062499,0.481452
2014-04-20 05:00:00,-0.878867,-0.765956,-0.281323,0.389531,-0.977662
2014-04-20 06:00:00,-1.302024,0.765014,0.762783,0.241756,0.341242
2014-04-20 07:00:00,1.346098,-1.244584,-0.364693,0.060141,-0.335206
2014-04-20 08:00:00,-0.359714,-0.804492,0.125024,-0.080306,-0.016667
2014-04-20 09:00:00,-0.051646,0.691220,1.673037,0.892592,1.434943
2014-04-20 10:00:00,1.472981,0.066240,-0.556832,0.545724,0.722117
2014-04-20 11:00:00,1.139439,2.575162,0.472434,1.154189,-0.524111
2014-04-20 12:00:00,-0.058825,-0.516794,-0.069301,0.626788,0.339375
2014-04-20 13:00:00,0.002164,1.130503,-0.099971,-1.130774,-1.824137
2014-04-20 14:00:00,-0.401749,-1.746388,-0.538740,-1.208434,-0.310201
2014-04-20 15:00:00,-0.881223,-0.871942,-0.847875,1.446183,-0.494990
2014-04-20 16:00:00,-0.690370,0.619270,-1.756470,0.850061,0.992992
2014-04-20 17:00:00,-0.608426,0.033301,-0.436414,1.198726,-0.916780
2014-04-20 18:00:00,0.780898,1.705814,-0.194920,-2.183592,-0.254835
2014-04-20 19:00:00,-0.647962,-0.032943,0.583321,-0.121959,0.732630
2014-04-20 20:00:00,0.646695,1.250269,-0.533561,0.735781,0.277575
2014-04-20 21:00:00,-0.351115,0.761465,-0.979923,0.348311,-1.789275
2014-04-20 22:00:00,-0.497548,-0.551550,0.446110,-0.854953,0.357629
2014-04-20 23:00:00,0.067632,-0.212290,0.329149,-1.059196,-0.135344
2014-04-21 00:00:00,1.651569,-1.744982,-0.147795,-0.130277,-1.016728
2014-04-21 01:00:00,0.243586,0.715396,0.418260,-0.017195,0.885718
2014-04-21 02:00:00,0.479423,-1.145676,0.299265,0.533140,0.217826
2014-04-21 03:00:00,-0.576591,1.302564,-0.634149,-1.471272,0.565639
2014-04-21 04:00:00,0.032291,-0.266802,-0.212000,-1.280008,-1.268062
2014-04-21 05:00:00,-1.146566,-0.278014,-0.538133,1.382894,0.805540
2014-04-21 06:00:00,0.306706,0.149951,-0.506555,0.513441,-1.196402
2014-04-21 07:00:00,1.129722,-0.597338,-0.906905,1.571870,-0.211036
2014-04-21 08:00:00,1.206618,-0.869051,0.791838,0.425213,0.719575
2014-04-21 09:00:00,0.167679,0.062809,2.784124,1.051418,1.098675
2014-04-21 10:00:00,0.859683,-0.692115,2.198082,0.909508,-0.054957
2014-04-21 11:00:00,0.004381,0.014288,-1.998188,-0.977902,-0.381353
2014-04-21 12:00:00,1.277102,-0.220977,-1.858569,-2.054145,0.560247
2014-04-21 13:00:00,1.885868,2.234550,-0.663030,0.456611,0.591267
2014-04-21 14:00:00,0.050217,-1.217815,-2.221545,0.377527,-0.128630
2014-04-21 15:00:00,-1.293407,-0.399405,-0.193945,0.247684,-1.532799
2014-04-21 16:00:00,2.438952,-1.232362,-0.358283,-0.367638,-0.440973
2014-04-21 17:00:00,-0.339674,-1.219379,0.035191,0.466811,-0.803167
2014-04-21 18:00:00,0.018847,0.450728,-1.030779,-2.689736,-0.981386
2014-04-21 19:00:00,2.206037,-1.622869,-1.012785,0.112164,-0.305158
2014-04-21 20:00:00,0.222688,-1.868199,2.448476,-0.349331,-0.292784
2014-04-21 21:00:00,-0.946344,-0.506813,1.001026,1.173172,0.615276
2014-04-21 22:00:00,0.527325,-0.668305,0.916214,1.567716,0.224012
2014-04-21 23:00:00,0.244337,-0.398804,-0.459874,-0.385568,-0.619820
2014-04-22 00:00:00,1.901614,1.365178,-0.237453,0.643139,0.462637
2014-04-22 01:00:00,0.075490,0.218062,-1.282096,-0.203803,-0.440254
2014-04-22 02:00:00,1.134396,-0.164665,-1.659592,0.161785,0.691186
2014-04-22 03:00:00,-0.126241,-0.907309,-0.357769,0.940012,-1.029587
2014-04-22 04:00:00,0.106774,1.419250,0.374145,1.017456,-0.254931
2014-04-22 05:00:00,0.611356,-0.461646,1.030114,-1.151162,0.425786
2014-04-22 06:00:00,0.742367,-1.738280,-0.491188,-0.428581,-1.109736
2014-04-22 07:00:00,0.023657,-1.490664,-1.968738,-2.316837,-0.540205
2014-04-22 08:00:00,-1.547808,-0.764964,1.539025,-0.364878,1.193603
2014-04-22 09:00:00,-2.019143,-0.707555,0.953399,-0.983345,1.375762
2014-04-22 10:00:00,2.637105,1.321478,-0.891687,0.265808,-1.616116
2014-04-22 11:00:00,-1.413998,-0.349620,-1.153778,-0.608542,-0.486804
2014-04-22 12:00:00,0.128237,0.262982,-1.057127,-1.017789,-0.178822
2014-04-22 13:00:00,0.281186,1.255697,-0.146116,-0.468229,1.143930
2014-04-22 14:00:00,-0.279591,-0.601572,1.356736,-0.213531,0.906026
2014-04-22 15:00:00,1.249757,-0.748067,-1.909872,-0.232376,-1.186084
2014-04-22 16:00:00,1.512808,1.544814,0.356015,-1.353077,-0.638859
2014-04-22 17:00:00,0.800988,-0.925258,-1.199493,-2.161148,-0.317355
2014-04-22 18:00:00,0.198333,0.559727,-0.306318,0.608296,-0.913533
2014-04-22 19:00:00,0.909698,0.225046,1.506723,-0.123748,0.491926
2014-04-22 20:00:00,-1.537863,2.324274,1.906441,-0.753834,0.972435
2014-04-22 21:00:00,-1.094968,-0.062289,-0.601311,2.019612,1.334247
2014-04-22 22:00:00,1.037539,0.605469,0.345274,1.523674,-1.373032
2014-04-22 23:00:00,0.940094,0.168585,1.125720,-1.732447,-0.025374
2014-04-23 00:00:00,2.386789,1.546162,-0.514918,0.300389,-1.126160
2014-04-23 01:00:00,0.592553,0.016072,-0.215788,0.018170,-0.045072
2014-04-23 02:00:00,0.897985,-0.542227,0.431439,-0.460945,0.285288
2014-04-23 03:00:00,0.964000,-1.256344,-0.558380,0.150147,-1.293105
2014-04-23 04:00:00,0.115272,1.539485,-0.886861,1.689274,-2.625293
2014-04-23 05:00:00,0.930024,-0.572633,-0.517852,-0.791512,1.055802
2014-04-23 06:00:00,-0.694427,0.859955,1.512109,-1.089335,-1.510224
2014-04-23 07:00:00,0.656362,-1.526163,1.339354,1.250412,0.510200
2014-04-23 08:00:00,-0.266858,-1.439537,0.219412,0.540897,-0.599484
2014-04-23 09:00:00,-1.368486,-0.462751,0.137297,0.089977,1.263864
2014-04-23 10:00:00,-1.602746,-0.284772,1.053724,-0.146829,-1.825345
2014-04-23 11:00:00,-0.250244,0.442614,1.907810,0.479152,-0.256596
2014-04-23 12:00:00,0.026069,1.475740,-0.022181,-1.063933,0.075752
2014-04-23 13:00:00,-0.355099,-0.038451,1.082895,0.598483,0.011477
2014-04-23 14:00:00,-0.445051,1.395613,-0.004037,-1.007878,-0.352967
2014-04-23 15:00:00,0.240280,0.039731,0.240628,-0.143626,-1.400437
2014-04-23 16:00:00,-0.650260,0.196497,-1.907181,1.185266,-0.699210
2014-04-23 17:00:00,-0.387564,-1.682569,-2.475781,0.464349,0.151330
2014-04-23 18:00:00,-0.088765,1.734433,1.344622,-1.076989,-1.020024
2014-04-23 19:00:00,1.369412,0.265114,-0.641481,-0.996591,-0.390491
2014-04-23 20:00:00,-1.391638,-1.220027,-0.914669,0.375202,0.993089
2014-04-23 21:00:00,-0.029609,-1.598694,-0.985018,-0.031827,-0.522864
2014-04-23 22:00:00,-1.208093,0.925993,1.455738,0.070511,-0.863648
2014-04-23 23:00:00,0.839528,-1.973465,-0.482520,1.231884,-1.346452
2014-04-24 00:00:00,-0.607486,-0.350313,0.403692,-1.121180,-1.946508
2014-04-24 01:00:00,-1.743739,-0.319723,0.761587,-0.285933,-0.236357
2014-04-24 02:00:00,0.078935,-0.775994,-0.969257,0.765868,-1.091985
2014-04-24 03:00:00,0.408811,0.659858,0.549378,-0.387258,-0.892611
2014-04-24 04:00:00,-1.573538,-1.186705,-0.443258,-1.436588,-2.301422
2014-04-24 05:00:00,0.266911,2.206490,0.128787,-0.122608,0.066414
2014-04-24 06:00:00,-1.637120,0.680026,-0.038704,0.369508,1.510665
2014-04-24 07:00:00,-1.449122,0.555575,0.273604,-0.246973,0.218798
2014-04-24 08:00:00,-0.698026,-0.416458,-0.729832,-1.182142,0.307828
2014-04-24 09:00:00,-0.065009,1.024858,-0.867795,-0.615139,0.426681
2014-04-24 10:00:00,0.905022,-0.980081,1.618873,1.051241,0.403231
2014-04-24 11:00:00,0.288345,0.750863,0.861255,-1.711038,-0.018902
2014-04-24 12:00:00,-0.974769,2.106762,-0.152020,-0.795790,0.255973
2014-04-24 13:00:00,1.539022,1.043395,0.865138,-0.241138,0.792253
2014-04-24 14:00:00,1.008161,1.367714,1.676279,1.670969,-1.016846
2014-04-24 15:00:00,0.912910,1.872944,1.406069,-0.176502,0.017653
2014-04-24 16:00:00,-1.291133,0.505187,0.354319,0.245724,0.041297
2014-04-24 17:00:00,1.646317,-0.411061,1.131238,0.508858,0.707942
2014-04-24 18:00:00,0.718630,0.274591,0.830591,0.223562,1.502171
2014-04-24 19:00:00,0.362951,0.158569,-1.337713,-1.487747,0.061592
2014-04-24 20:00:00,1.165032,-0.603372,1.388553,-0.082373,-1.771376
2014-04-24 21:00:00,-1.431777,0.389255,1.099352,1.460775,-1.603998
2014-04-24 22:00:00,2.046905,-0.598742,1.373621,0.424391,-0.158031
2014-04-24 23:00:00,-0.136189,0.373064,0.044425,-1.651857,1.342542
2014-04-25 00:00:00,-0.241360,0.512320,2.013133,1.240707,-0.392882
2014-04-25 01:00:00,-1.085456,1.214592,1.798356,-1.678403,0.270035
2014-04-25 02:00:00,-0.892102,-0.130711,0.694139,-0.206917,0.880651
2014-04-25 03:00:00,1.690488,1.838006,-1.025427,-0.387809,0.703441
2014-04-25 04:00:00,-0.288425,0.844581,-0.250150,-2.528621,0.060557
2014-04-25 05:00:00,0.104394,-0.513390,0.333257,-0.866374,0.485332
2014-04-25 06:00:00,0.530668,-0.707611,-0.574402,-0.276399,-0.227091
2014-04-25 07:00:00,0.738317,-0.810847,-0.640204,0.008290,-0.657890
2014-04-25 08:00:00,-0.380151,-0.812045,-0.015414,-0.902904,-1.012586
2014-04-25 09:00:00,0.589296,-0.598034,-0.433880,1.279465,1.705044
2014-04-25 10:00:00,0.279693,1.032899,-0.579264,1.082041,0.822554
2014-04-25 11:00:00,-1.698014,-0.865343,0.242858,-0.455287,-0.986899
2014-04-25 12:00:00,0.095308,3.368051,-0.974722,-1.014241,-0.718836
2014-04-25 13:00:00,0.550110,-0.295536,0.477794,-0.671862,0.708937
2014-04-25 14:00:00,0.692940,0.270453,-1.652782,-0.551460,0.523296
2014-04-25 15:00:00,2.591966,0.527119,1.656289,0.208497,0.510708
2014-04-25 16:00:00,0.961821,0.258578,0.140698,-0.792777,-0.511452
2014-04-25 17:00:00,-0.415302,0.919608,-0.125553,0.176858,0.932249
2014-04-25 18:00:00,-0.470010,1.013106,-0.644527,0.710425,1.462256
2014-04-25 19:00:00,-1.200658,-0.277929,-0.965036,-1.959478,-2.393833
2014-04-25 20:00:00,0.638609,-0.676465,0.792339,1.070089,-0.159416
2014-04-25 21:00:00,0.779767,-1.015170,0.211858,0.128025,0.551223
2014-04-25 22:00:00,-0.374788,-1.869819,0.356979,0.271207,-1.516330
2014-04-25 23:00:00,-1.559138,-1.052554,-0.556899,-2.325941,1.305553
2014-04-26 00:00:00,0.387399,1.668801,1.255175,0.488087,0.836277
2014-04-26 01:00:00,0.187631,0.543509,0.544699,2.125836,0.296408
2014-04-26 02:00:00,-0.756456,-0.098521,-0.145822,-1.286947,0.835842
2014-04-26 03:00:00,0.944507,1.406240,-1.801546,-0.098843,-0.788495
2014-04-26 04:00:00,-0.499588,-0.370278,0.742256,-1.493204,-1.404567
2014-04-26 05:00:00,-0.920326,1.198218,1.556585,1.657289,-0.792354
2014-04-26 06:00:00,0.663483,-0.765078,0.442588,-0.493963,1.341579
2014-04-26 07:00:00,-1.343040,-0.071699,1.036881,0.255331,-0.225969
2014-04-26 08:00:00,0.782601,-1.054849,0.378959,-1.045276,-0.067482
2014-04-26 09:00:00,-1.021049,0.325588,-0.123522,-0.601716,-0.795984
2014-04-26 10:00:00,0.895020,-1.227087,-1.523578,-1.630890,1.660943
2014-04-26 11:00:00,-0.057615,0.406784,0.955183,3.276287,0.316166
2014-04-26 12:00:00,1.281524,-0.224666,-1.688087,0.078912,0.702025
2014-04-26 13:00:00,-1.752821,1.529131,0.850787,2.516676,-2.284905
2014-04-26 14:00:00,-1.298920,-1.388603,-0.167924,-0.165995,-0.135300
2014-04-26 15:00:00,-1.543724,0.844279,-0.477183,-2.186947,0.574555
2014-04-26 16:00:00,-1.373119,-1.630160,0.912744,-1.177581,1.751652
2014-04-26 17:00:00,-0.214918,0.519277,-1.274864,-0.632195,-0.186009
2014-04-26 18:00:00,0.329281,2.006832,0.817664,0.104479,0.295499
2014-04-26 19:00:00,-1.137409,1.082440,0.167157,1.014204,-0.603169
2014-04-26 20:00:00,0.460528,-0.647223,0.639293,-0.336031,0.397721
2014-04-26 21:00:00,0.580896,-1.665990,-2.359098,0.259624,2.024173
2014-04-26 22:00:00,0.364998,0.963985,-1.717323,-1.149445,0.834898
2014-04-26 23:00:00,0.801246,-0.697915,0.438824,1.369802,-0.654997
2014-04-27 00:00:00,2.428380,0.192743,0.889111,-1.970543,0.164282
2014-04-27 01:00:00,-1.248270,-0.182095,-0.164584,-0.626186,-0.680032
2014-04-27 02:00:00,0.216333,-0.589188,-0.851640,-0.141851,0.938273
2014-04-27 03:00:00,-0.593441,-0.611765,0.729336,-0.394698,0.041420
2014-04-27 04:00:00,-0.805248,1.414981,-0.540185,0.828240,0.017442
2014-04-27 05:00:00,-0.246430,0.670016,1.583321,2.584437,-0.834628
2014-04-27 06:00:00,0.270677,2.321621,-0.255079,-0.788625,1.181572
2014-04-27 07:00:00,0.506791,0.565211,0.225118,-0.169642,-0.082934
2014-04-27 08:00:00,0.496900,0.870802,-1.041138,-1.595297,-1.345160
2014-04-27 09:00:00,0.509225,0.004314,-0.342392,-1.131229,0.981993
2014-04-27 10:00:00,0.567936,-0.404603,-1.151992,1.682667,1.644439
2014-04-27 11:00:00,0.846086,-0.139594,1.173693,0.721052,0.289138
2014-04-27 12:00:00,0.952977,-1.607270,-1.151863,0.426865,0.945595
2014-04-27 13:00:00,-0.307045,0.345613,-0.853104,0.373571,0.262886
2014-04-27 14:00:00,1.094123,-0.651217,1.196497,-0.788048,1.901032
2014-04-27 15:00:00,0.286486,-1.217060,-0.368860,1.013509,-0.342689
2014-04-27 16:00:00,0.369748,0.780413,1.053749,1.582333,-0.524311
2014-04-27 17:00:00,0.629296,-1.472003,1.011388,-0.179281,-0.538493
2014-04-27 18:00:00,-0.592682,-0.449410,0.242517,0.851260,0.257600
2014-04-27 19:00:00,-1.165649,1.950839,0.033847,-0.265921,0.617160
2014-04-27 20:00:00,-1.045864,-1.253013,0.708181,1.638902,-0.598496
2014-04-27 21:00:00,-0.754648,0.568666,0.599995,0.902413,-1.788812
2014-04-27 22:00:00,1.531921,0.209768,0.810297,-1.534969,-0.744130
2014-04-27 23:00:00,0.459461,0.169066,-0.577014,-0.118185,0.715044
2014-04-28 00:00:00,1.411714,-0.759236,-0.176858,-0.697359,1.179077
2014-04-28 01:00:00,0.249477,-0.196377,-1.363173,-1.211157,-0.255188
2014-04-28 02:00:00,0.804884,-1.681655,-0.089227,-0.182876,-0.298394
2014-04-28 03:00:00,-0.842989,-0.163564,1.274641,-1.672252,-0.365307
2014-04-28 04:00:00,-0.260788,0.728089,-0.582720,0.221383,0.437402
2014-04-28 05:00:00,1.616706,0.045042,0.153239,0.111827,0.999905
2014-04-28 06:00:00,0.611949,0.115899,-0.060538,-3.138714,0.738967
2014-04-28 07:00:00,-0.958923,1.551325,1.161728,0.258705,-1.155763
2014-04-28 08:00:00,0.542220,0.490763,-0.504163,-0.096812,0.135663
2014-04-28 09:00:00,-0.835320,1.073353,2.410705,0.629582,-0.749630
2014-04-28 10:00:00,0.221433,1.363472,-0.361824,-0.794551,1.161359
2014-04-28 11:00:00,-2.506980,-0.848507,1.793202,2.249183,-1.708238
2014-04-28 12:00:00,-2.269027,-0.040655,-0.066082,2.158079,0.595728
2014-04-28 13:00:00,2.070656,1.337756,-0.045787,1.206066,0.398573
2014-04-28 14:00:00,0.380181,1.105961,-2.495294,-1.318808,1.675766
2014-04-28 15:00:00,-0.064907,-0.657450,-0.265478,-1.200448,-0.317396
2014-04-28 16:00:00,-0.797094,1.092846,-2.484544,0.765770,-0.659229
2014-04-28 17:00:00,-0.290015,0.005967,1.669300,0.970360,0.246364
2014-04-28 18:00:00,-0.083422,-0.396556,1.458886,1.703167,-1.020835
2014-04-28 19:00:00,0.478096,0.733925,-0.031219,-1.608781,0.140472
2014-04-28 20:00:00,-0.292059,0.544653,-0.430371,-0.777187,0.393033
2014-04-28 21:00:00,1.127902,-1.353639,-0.007866,1.379313,1.858920
2014-04-28 22:00:00,-0.157076,1.501637,-0.988124,1.101265,0.815673
2014-04-28 23:00:00,0.357840,0.764450,-0.478342,-2.178367,-0.604482
2014-04-29 00:00:00,-0.218819,0.829868,-1.258305,-0.286017,1.212186
2014-04-29 01:00:00,-1.668864,0.387987,0.155343,0.182110,1.877925
2014-04-29 02:00:00,-0.433039,1.799717,0.295467,0.001477,-2.184549
2014-04-29 03:00:00,1.678412,1.057303,0.121076,-0.996250,-1.211086
2014-04-29 04:00:00,0.933845,0.135402,0.789960,-1.748015,-0.337061
2014-04-29 05:00:00,0.992856,2.394603,-0.367397,-1.353088,0.491659
2014-04-29 06:00:00,-0.301922,-0.503290,-0.198858,0.237776,1.809846
2014-04-29 07:00:00,-2.390454,0.618040,-1.078929,0.114662,0.310708
2014-04-29 08:00:00,0.925975,-0.059506,0.465545,0.136799,1.058650
2014-04-29 09:00:00,0.352349,-0.921471,-2.319475,0.201098,0.408886
2014-04-29 10:00:00,-0.437005,0.499238,0.395550,-0.645095,-0.295130
2014-04-29 11:00:00,0.098429,0.796037,1.023015,0.899418,-0.365225
2014-04-29 12:00:00,-0.539718,-0.158737,-0.005440,0.931650,0.509218
2014-04-29 13:00:00,0.545637,-0.222668,-0.813867,-1.410275,0.411201
2014-04-29 14:00:00,1.593275,0.144086,2.461729,-0.240149,2.071091
